3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.692729949951172,-29.720500946044922,1.8308289051055908,2.86657452583313,75.11917877197266,128.1418914794922,3.4644360542297363,-118.13250732421875,166.44834899902344,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.128828048706055,389.1781005859375,259.6144714355469,3.7336955070495605,212.6826171875,151.04605102539062,3.102552890777588,165.96180725097656,161.73910522460938,3.1993160247802734,75.22309112548828,65.56975555419922,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.704843759536743,-32.5009765625,3.1377995014190674,-1.0,-1.0,-1.0
3.350825786590576,45.11791229248047,33.920127868652344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.206181764602661,-142.36151123046875,36.70228958129883,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.8702592849731445,142.1569366455078,-16.339242935180664,3.8249142169952393,-51.264564514160156,12.408946990966797,3.1100339889526367,72.0892333984375,108.50926208496094
3.4335598945617676,132.19061279296875,99.87549591064453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.83762264251709,-12.357295989990234,100.64872741699219,3.085387706756592,-11.752559661865234,91.24151611328125,3.7164814472198486,158.33058166503906,84.68428802490234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.1432924270629883,79.51567840576172,58.47401428222656,3.627091884613037,145.2353515625,81.69236755371094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.3415513038635254,107.53831481933594,67.7796630859375,2.8973476886749268,73.74143981933594,125.47518920898438,3.552186965942383,-10.503992080688477,16.977428436279297,2.667131185531616,77.86518859863281,162.8293914794922
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.4681034088134766,-12.616917610168457,81.18440246582031,3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.615187644958496,-77.31689453125,4.229037284851074,2.9567010402679443,22.48858070373535,93.70046997070312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.198328971862793,82.1776351928711,59.349029541015625,3.6894004344940186,154.36302185058594,83.7778091430664,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.422178268432617,214.1299591064453,195.15968322753906,3.20642352104187,142.4956817626953,181.18238830566406,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.776839017868042,-49.02877426147461,10.906757354736328
3.3343005180358887,527.9170532226562,626.728271484375,3.216949701309204,145.28561401367188,186.7706298828125,3.2449090480804443,132.20591735839844,185.38417053222656,3.579625368118286,-9.558819770812988,3.1086013317108154,3.749749183654785,-53.03758239746094,32.199798583984375
3.634789228439331,-16.419246673583984,-4.421469688415527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.1606411933898926,89.37527465820312,60.709877014160156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.256739854812622,-126.9454574584961,31.8736572265625,3.733912706375122,-39.17451095581055,6.274714469909668,3.3284759521484375,82.24267578125,84.29035949707031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.627163887023926,-10.529343605041504,-6.977776527404785
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.3438849449157715,107.7342758178711,67.91671752929688,4.164763927459717,-138.0824432373047,52.76669692993164,3.1409006118774414,-88.00830841064453,147.0133819580078,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.9735822677612305,-94.19393157958984,32.13676834106445,3.854987144470215,-66.96863555908203,19.33943748474121,2.993234872817993,61.83526611328125,86.86151123046875,-1.0,-1.0,-1.0
3.6016063690185547,-8.801620483398438,-8.002158164978027,3.6016063690185547,-8.801620483398438,-8.002158164978027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.772130012512207,-52.51740264892578,94.13211822509766,3.9951088428497314,-99.1357650756836,34.459686279296875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,4.181760311126709,242.98191833496094,119.1929702758789,3.8367021083831787,-62.7711181640625,17.366378784179688,3.8835175037384033,-73.51831817626953,22.418134689331055
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,3.6016058921813965,-8.801623344421387,-8.00216007232666,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.6016058921813965,-8.801623344421387,-8.00216007232666,3.30948543548584,104.84686279296875,65.8973388671875,3.4035165309906006,103.59553527832031,27.09947967529297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
